source_id,sku_id,brand,product_name,source_type,source_url,source_title,source_author,source_date,method_notes,is_official,confidence_grade,values_reported,notes
src-tastien-cn-0034,tastien-cn-huo-bao-la-zi-ji,塔斯汀中国汉堡,火爆辣子鸡中国汉堡,official_menu,https://www.tasiting.com/article/119,开胃美食717 | 塔斯汀夏日食欲拯救计划！（官网资讯）,塔斯汀中国汉堡,2024-05-15,官方资讯稿，含产品组成描述：多汁牛肉中国汉堡（厚实牛肉饼+番茄+炸洋葱圈）、火爆辣子鸡中国汉堡（鸡肉丁+香酥干辣椒）、冰柠可乐、青梅见喜气泡饮（永泰青梅+七喜，夏日限定）。无营养数值。,True,A,菜单事实与组成描述（非营养数值）,2024 年稿件，青梅见喜气泡饮为季节限定，当前在售状态未核实。
src-tastien-cn-0035,tastien-cn-tian-yuan-cui-ji,塔斯汀中国汉堡,田园脆鸡中国汉堡,third_party_analysis,https://you.ctrip.com/food/shenzhen26/136231880.html,塔斯汀中国汉堡(龙岗坂田店·深圳) - 携程美食「本店特色美食」,携程美食（聚合点评数据）,2026-09-18,门店页『本店特色美食』字段（20 项），人均 ¥18；无营养数值。,False,D,菜单事实：香辣鸡腿中国汉堡/藤椒鸡腿中国汉堡/多汁牛肉中国汉堡/塔塔鸡块/培根煎蛋中国汉堡/藤椒半边鸡/板烧凤梨中国汉堡/塔塔鸡腿中国小堡/田园脆鸡中国汉堡/国味烤鸭堡拼盘餐/粗薯/双享翅根/胡辣汤土豆泥/香辣鸡翅/冰柠可乐,
src-tastien-cn-0036,tastien-cn-ta-ta-ji-tui-xiao-bao,塔斯汀中国汉堡,塔塔鸡腿中国小堡,third_party_analysis,https://you.ctrip.com/food/shenzhen26/136231880.html,塔斯汀中国汉堡(龙岗坂田店·深圳) - 携程美食「本店特色美食」,携程美食（聚合点评数据）,2026-09-18,门店页『本店特色美食』字段（20 项），人均 ¥18；无营养数值。,False,D,菜单事实：香辣鸡腿中国汉堡/藤椒鸡腿中国汉堡/多汁牛肉中国汉堡/塔塔鸡块/培根煎蛋中国汉堡/藤椒半边鸡/板烧凤梨中国汉堡/塔塔鸡腿中国小堡/田园脆鸡中国汉堡/国味烤鸭堡拼盘餐/粗薯/双享翅根/胡辣汤土豆泥/香辣鸡翅/冰柠可乐,
src-tastien-cn-0037,tastien-cn-xiang-la-nen-ji-rou,塔斯汀中国汉堡,湘辣嫩鸡肉中国汉堡,xiaohongshu_claim,https://post.smzdm.com/p/avvoonk9/,塔斯汀汉堡500kcal以内低卡吃法（源自小红薯：怡宝不渴）,怡宝不渴（小红书原帖）／什么值得买转载页,2026-02-05,逐品给出『去酱后』kcal 点值，并对酱料单独给值（甜面酱≈20kcal），隐含拆解口径；但原帖未披露称重/计算过程，转载页页脚明确标注『内容由AI生成』，小红书原帖需登录无法核验 → 不满足 B 级『明确方法』，定 C 级。,False,C,湘辣嫩鸡肉汉堡(去酱)≈325; 藤椒鸡腿汉堡(去酱)≈410; 香辣鸡腿堡(去酱)≈440; 板烧凤梨堡(去酱)≈480; 甜面酱≈20 (kcal),转载页显示发布 02-05 12:08，参考来源标注 2026-01-29。仅能量，无宏量。
src-tastien-cn-0038,tastien-cn-xiang-la-nen-ji-rou,塔斯汀中国汉堡,湘辣嫩鸡肉中国汉堡,xiaohongshu_claim,https://post.smzdm.com/p/avvoonk9/,塔斯汀汉堡500kcal以内低卡吃法（源自小红薯：怡宝不渴）,怡宝不渴（小红书原帖）／什么值得买转载页,2026-02-05,逐品给出『去酱后』kcal 点值，并对酱料单独给值（甜面酱≈20kcal），隐含拆解口径；但原帖未披露称重/计算过程，转载页页脚明确标注『内容由AI生成』，小红书原帖需登录无法核验 → 不满足 B 级『明确方法』，定 C 级。,False,C,湘辣嫩鸡肉汉堡(去酱)≈325; 藤椒鸡腿汉堡(去酱)≈410; 香辣鸡腿堡(去酱)≈440; 板烧凤梨堡(去酱)≈480; 甜面酱≈20 (kcal),转载页显示发布 02-05 12:08，参考来源标注 2026-01-29。仅能量，无宏量。
src-tastien-cn-0039,tastien-cn-xiang-la-nen-ji-rou,塔斯汀中国汉堡,湘辣嫩鸡肉中国汉堡,xiaohongshu_claim,https://post.m.smzdm.com/zz/p/axdqkw44/,塔斯汀合集(带热量)·减脂期点单技巧（糕冷小美，来自抖音）,糕冷小美（抖音原帖）／什么值得买 AI 摘要转载,2026-09-18,给出小食与组合 kcal 点值，并给出改造差值（去酱料甜面酱/沙拉酱 -70~100 kcal；去掉一半堡胚或薄胚 -约200 kcal 碳水）；未披露称重/计算过程，AI 摘要页 → C 级。,False,C,奥尔良烤翅=162 kcal/对; 去皮鸡腿=166 kcal; 粗薯条=210 kcal/份; 多汁牛肉堡(去洋葱圈)+无糖可乐=483; 板烧凤梨堡+蔬菜沙拉(低脂酱)≈500; 培根煎蛋堡(去一半酱)+无糖冰柠咖≈450 (kcal),『去皮鸡腿166』未指明对应哪一款鸡腿类 SKU（塔塔香鸡腿/开熏火焰鸡腿），故未据此填值。『蔬菜沙拉』未在本品牌任何菜单来源中出现，该组合值未采用。
src-tastien-cn-0040,tastien-cn-ga-ga-shuang-liao-ya,塔斯汀中国汉堡,嘎嘎双料鸭中国汉堡,xiaohongshu_claim,https://post.m.smzdm.com/zz/p/a65p0k9o/,塔斯汀热量评测|附低卡万能点单攻略（🌟柚七七，来自小红书）,柚七七（小红书原帖）／什么值得买 AI 摘要转载,2026-09-18,给出单品 kcal/个 与组合 kcal，并给出『去酱约-70大卡』的差值口径；未披露称重/计算过程，AI 摘要页 → C 级。,False,C,嘎嘎双料鸭中国汉堡=516 kcal/个; 香辣鸡腿中国汉堡=501 kcal/个; 牛肉堡(去洋葱圈)+无糖可乐=483; 龙虾堡+鸡脖=461; 去酱≈-70 kcal,
src-tastien-cn-0041,tastien-cn-xu-fu-niu-bao,塔斯汀中国汉堡,徐福牛堡,third_party_analysis,https://www.sina.cn/news/detail/5337744410941138.html,塔斯汀联名电影《欢迎来龙餐馆》推广（徐福牛堡与联名套餐配置）,许梦成真（新浪号）,2026-08-30,软文式描述：徐福牛堡=手擀现烤堡胚+铁板现煎厚牛肉饼+整片芝士+生菜+洋葱碎+甜咸特调酱汁；徐福美味精选三件套(单人)=徐福牛堡1+风味小食(薯条或鸡块)1+限定海盐凤梨风味饮1；薯牛欢享双人六件套=徐福牛堡2+定制饮品2+双份人气小食拼盘。无营养数值。,False,D,菜单事实：徐福牛堡组成 + 两款联名套餐配置,与 smzdm AIGC 长文（post.smzdm.com/p/awwzggd2/，2026-09-10）所述配方一致（堡胚+牛肉饼+整片芝士+生菜洋葱+酸甜口酱汁，套餐配海盐凤梨风味饮，单点正价 17–18 元）。
src-tastien-cn-0042,tastien-cn-xiao-long-xia-bao,塔斯汀中国汉堡,小龙虾中国汉堡,official_menu,https://www.sina.cn/news/detail/5307217843849887.html,塔斯汀中国汉堡官方微博：小龙虾季打开方式：直接炫个龙虾堡！,塔斯汀中国汉堡（官方微博，新浪承载）,2026-06-07,官方微博原文（新浪新闻详情页承载）。描述：手擀现烤堡胚夹满虾肉。无营养数值。,True,A,菜单事实：小龙虾堡（2026 夏季限定）品名与组成（非营养数值）,
src-tastien-cn-0043,tastien-cn-xiao-long-xia-bao,塔斯汀中国汉堡,小龙虾中国汉堡,xiaohongshu_claim,https://post.m.smzdm.com/zz/p/a65p0k9o/,塔斯汀热量评测|附低卡万能点单攻略（🌟柚七七，来自小红书）,柚七七（小红书原帖）／什么值得买 AI 摘要转载,2026-09-18,给出单品 kcal/个 与组合 kcal，并给出『去酱约-70大卡』的差值口径；未披露称重/计算过程，AI 摘要页 → C 级。,False,C,嘎嘎双料鸭中国汉堡=516 kcal/个; 香辣鸡腿中国汉堡=501 kcal/个; 牛肉堡(去洋葱圈)+无糖可乐=483; 龙虾堡+鸡脖=461; 去酱≈-70 kcal,
src-tastien-cn-0044,tastien-cn-ma-po-dou-fu,塔斯汀中国汉堡,麻婆豆腐中国汉堡,third_party_analysis,https://www.stheadline.com/zh-hans/travel/3264523/,港人大赞内地快餐店「塔斯汀」超抵食！极推麻婆豆腐汉堡,星岛头条,2023-08-21,2023 年报道，列出当时中式创新口味：麻婆豆腐、藤椒鸡腿、北京烤鸭、五香肉饼、鱼香肉丝真有鱼中国汉堡；价格带：单点汉堡¥12–18、单人套餐¥19.9起最贵¥26；小食：香辣鸡翅/奥尔良烤翅/荆楚尖叫翅尖/啃定好鸡脖/盐酥鸡米花/塔塔香鸡腿。无营养数值。,False,D,菜单事实（2023 年口径）,麻婆豆腐中国汉堡当前在售状态未核实，SKU 已标 uncertain_current。五香肉饼/鱼香肉丝真有鱼未建 SKU（见 missing_categories）。
src-tastien-cn-0045,tastien-cn-cu-shu,塔斯汀中国汉堡,粗薯,official_menu,https://www.tasiting.com/product/category/snack,塔斯汀官网「塔塔美食」塔塔小食分类页,福州塔斯汀餐饮管理有限公司,2026-09-18,官方产品展示页。列 10 款小食品名 + 卖点文案；无营养字段。,True,A,菜单事实：塔塔小食 10 款品名（非营养数值）,
src-tastien-cn-0046,tastien-cn-cu-shu,塔斯汀中国汉堡,粗薯,xiaohongshu_claim,https://post.m.smzdm.com/zz/p/axdqkw44/,塔斯汀合集(带热量)·减脂期点单技巧（糕冷小美，来自抖音）,糕冷小美（抖音原帖）／什么值得买 AI 摘要转载,2026-09-18,给出小食与组合 kcal 点值，并给出改造差值（去酱料甜面酱/沙拉酱 -70~100 kcal；去掉一半堡胚或薄胚 -约200 kcal 碳水）；未披露称重/计算过程，AI 摘要页 → C 级。,False,C,奥尔良烤翅=162 kcal/对; 去皮鸡腿=166 kcal; 粗薯条=210 kcal/份; 多汁牛肉堡(去洋葱圈)+无糖可乐=483; 板烧凤梨堡+蔬菜沙拉(低脂酱)≈500; 培根煎蛋堡(去一半酱)+无糖冰柠咖≈450 (kcal),『去皮鸡腿166』未指明对应哪一款鸡腿类 SKU（塔塔香鸡腿/开熏火焰鸡腿），故未据此填值。『蔬菜沙拉』未在本品牌任何菜单来源中出现，该组合值未采用。
src-tastien-cn-0047,tastien-cn-gan-mei-hong-xin-shu-tiao,塔斯汀中国汉堡,甘梅红心薯条,third_party_analysis,https://you.ctrip.com/food/243/130488384.html,塔斯汀中国汉堡(丰泽街店·泉州) - 携程美食「本店特色美食」,携程美食（聚合点评数据）,2026-09-18,门店页『本店特色美食』字段（19 项），点评时间跨度 2022-06 至 2026-03；无营养数值。,False,D,菜单事实：甘梅红心薯条/香辣鸡腿堡/盐酥鸡米花/藤椒鸡腿中国汉堡/香辣鸡翅/北京烤鸭中国汉堡/培根煎蛋中国汉堡/开熏火焰鸡腿/花生浆/上校鸡块/多汁牛肉中国汉堡/桃桃安格斯牛中国汉堡/秘汁手扒鸡/冰柠可乐/啃定好鸡脖/藤椒半边鸡,该页另出现『上校鸡块』『劲爆鸡米花』等他品牌命名，疑为聚合数据串店，本库未采用。
src-tastien-cn-0048,tastien-cn-yan-su-ji-mi-hua,塔斯汀中国汉堡,盐酥鸡米花,official_menu,https://www.tasiting.com/product/category/snack,塔斯汀官网「塔塔美食」塔塔小食分类页,福州塔斯汀餐饮管理有限公司,2026-09-18,官方产品展示页。列 10 款小食品名 + 卖点文案；无营养字段。,True,A,菜单事实：塔塔小食 10 款品名（非营养数值）,
src-tastien-cn-0049,tastien-cn-cui-mi-ji-mi-hua,塔斯汀中国汉堡,脆米鸡米花,third_party_analysis,https://k.sina.cn/article_7390874094_1b887c9ee00101m4uu.html,塔斯汀汉堡上新！桃桃安格斯牛堡征服秋日味蕾,爱的精灵a（新浪号）,2025-09-09,新品稿：桃桃安格斯牛中国汉堡=手擀现烤堡胚+安格斯牛肉饼+清甜黄桃；同期小食新品 脆米鸡米花、桂花酒酿糍粑。文中称『减脂党都把它列为体重控制期专属餐，备注多菜少酱更无负担』——营销/媒体话术，非营养事实。,False,D,菜单事实与组成；营销话术（未作为营养数值）,『体重控制期专属餐』为宣传语境表述，已按 SCHEMA 记入 merchant_claims，不进营养字段。
src-tastien-cn-0050,tastien-cn-ta-ta-ji-kuai,塔斯汀中国汉堡,塔塔鸡块,official_menu,https://www.tasiting.com/product/category/snack,塔斯汀官网「塔塔美食」塔塔小食分类页,福州塔斯汀餐饮管理有限公司,2026-09-18,官方产品展示页。列 10 款小食品名 + 卖点文案；无营养字段。,True,A,菜单事实：塔塔小食 10 款品名（非营养数值）,
src-tastien-cn-0051,tastien-cn-ta-ta-ji-kuai,塔斯汀中国汉堡,塔塔鸡块,xiaohongshu_claim,https://post.m.smzdm.com/zz/p/ax6oznm9/,谁说减脂不能吃汉堡！塔斯汀9款低卡搭配！（搞笑女的吃饭日常，来自小红书）,搞笑女的吃饭日常（小红书原帖）／什么值得买 AI 摘要转载,2026-09-18,给出 9 组『汉堡/小食+饮品』组合的总 kcal 点值，未披露计算过程；页面为 AI 摘要，原帖登录墙 → C 级。页面未显示原帖日期，以抓取日登记。,False,C,北京烤鸭汉堡+无糖冰柠可乐=477; 蜜汁手扒鸡半只+玉米=413; 培根煎蛋汉堡+欢喜全翅=520; 塔塔鸡块+奥尔良烤翅+无糖冰柠可乐=380; 板烧凤梨汉堡+啃定好鸭脖=481; 孜然菌菇牛肉汉堡+啃定好鸭脖+无糖冰柠可乐=508 (kcal),组合值用于交叉校验单品值；本库不把 UGC 自创组合登记为菜单 SKU（非在售套餐），仅作为来源证据挂在相关单品上。
src-tastien-cn-0052,tastien-cn-ta-ta-ji-kuai,塔斯汀中国汉堡,塔塔鸡块,xiaohongshu_claim,https://post.m.smzdm.com/zz/p/axdqkw44/,塔斯汀合集(带热量)·减脂期点单技巧（糕冷小美，来自抖音）,糕冷小美（抖音原帖）／什么值得买 AI 摘要转载,2026-09-18,给出小食与组合 kcal 点值，并给出改造差值（去酱料甜面酱/沙拉酱 -70~100 kcal；去掉一半堡胚或薄胚 -约200 kcal 碳水）；未披露称重/计算过程，AI 摘要页 → C 级。,False,C,奥尔良烤翅=162 kcal/对; 去皮鸡腿=166 kcal; 粗薯条=210 kcal/份; 多汁牛肉堡(去洋葱圈)+无糖可乐=483; 板烧凤梨堡+蔬菜沙拉(低脂酱)≈500; 培根煎蛋堡(去一半酱)+无糖冰柠咖≈450 (kcal),『去皮鸡腿166』未指明对应哪一款鸡腿类 SKU（塔塔香鸡腿/开熏火焰鸡腿），故未据此填值。『蔬菜沙拉』未在本品牌任何菜单来源中出现，该组合值未采用。
src-tastien-cn-0053,tastien-cn-xiang-la-ji-chi,塔斯汀中国汉堡,香辣鸡翅,official_menu,https://www.tasiting.com/product/category/snack,塔斯汀官网「塔塔美食」塔塔小食分类页,福州塔斯汀餐饮管理有限公司,2026-09-18,官方产品展示页。列 10 款小食品名 + 卖点文案；无营养字段。,True,A,菜单事实：塔塔小食 10 款品名（非营养数值）,
src-tastien-cn-0054,tastien-cn-shuang-xiang-chi-gen,塔斯汀中国汉堡,双享翅根,official_menu,https://www.tasiting.com/product/category/snack,塔斯汀官网「塔塔美食」塔塔小食分类页,福州塔斯汀餐饮管理有限公司,2026-09-18,官方产品展示页。列 10 款小食品名 + 卖点文案；无营养字段。,True,A,菜单事实：塔塔小食 10 款品名（非营养数值）,
src-tastien-cn-0055,tastien-cn-ao-er-liang-kao-chi,塔斯汀中国汉堡,奥尔良烤翅,official_menu,https://www.tasiting.com/product/category/snack,塔斯汀官网「塔塔美食」塔塔小食分类页,福州塔斯汀餐饮管理有限公司,2026-09-18,官方产品展示页。列 10 款小食品名 + 卖点文案；无营养字段。,True,A,菜单事实：塔塔小食 10 款品名（非营养数值）,
src-tastien-cn-0056,tastien-cn-ao-er-liang-kao-chi,塔斯汀中国汉堡,奥尔良烤翅,xiaohongshu_claim,https://post.m.smzdm.com/zz/p/axdqkw44/,塔斯汀合集(带热量)·减脂期点单技巧（糕冷小美，来自抖音）,糕冷小美（抖音原帖）／什么值得买 AI 摘要转载,2026-09-18,给出小食与组合 kcal 点值，并给出改造差值（去酱料甜面酱/沙拉酱 -70~100 kcal；去掉一半堡胚或薄胚 -约200 kcal 碳水）；未披露称重/计算过程，AI 摘要页 → C 级。,False,C,奥尔良烤翅=162 kcal/对; 去皮鸡腿=166 kcal; 粗薯条=210 kcal/份; 多汁牛肉堡(去洋葱圈)+无糖可乐=483; 板烧凤梨堡+蔬菜沙拉(低脂酱)≈500; 培根煎蛋堡(去一半酱)+无糖冰柠咖≈450 (kcal),『去皮鸡腿166』未指明对应哪一款鸡腿类 SKU（塔塔香鸡腿/开熏火焰鸡腿），故未据此填值。『蔬菜沙拉』未在本品牌任何菜单来源中出现，该组合值未采用。
src-tastien-cn-0057,tastien-cn-ao-er-liang-kao-chi,塔斯汀中国汉堡,奥尔良烤翅,xiaohongshu_claim,https://post.m.smzdm.com/zz/p/ax6oznm9/,谁说减脂不能吃汉堡！塔斯汀9款低卡搭配！（搞笑女的吃饭日常，来自小红书）,搞笑女的吃饭日常（小红书原帖）／什么值得买 AI 摘要转载,2026-09-18,给出 9 组『汉堡/小食+饮品』组合的总 kcal 点值，未披露计算过程；页面为 AI 摘要，原帖登录墙 → C 级。页面未显示原帖日期，以抓取日登记。,False,C,北京烤鸭汉堡+无糖冰柠可乐=477; 蜜汁手扒鸡半只+玉米=413; 培根煎蛋汉堡+欢喜全翅=520; 塔塔鸡块+奥尔良烤翅+无糖冰柠可乐=380; 板烧凤梨汉堡+啃定好鸭脖=481; 孜然菌菇牛肉汉堡+啃定好鸭脖+无糖冰柠可乐=508 (kcal),组合值用于交叉校验单品值；本库不把 UGC 自创组合登记为菜单 SKU（非在售套餐），仅作为来源证据挂在相关单品上。
src-tastien-cn-0058,tastien-cn-huan-xi-quan-chi,塔斯汀中国汉堡,欢喜全翅,official_menu,https://www.tasiting.com/product/category/snack,塔斯汀官网「塔塔美食」塔塔小食分类页,福州塔斯汀餐饮管理有限公司,2026-09-18,官方产品展示页。列 10 款小食品名 + 卖点文案；无营养字段。,True,A,菜单事实：塔塔小食 10 款品名（非营养数值）,
src-tastien-cn-0059,tastien-cn-jing-chu-jian-jiao-chi-jian,塔斯汀中国汉堡,荆楚尖叫翅尖,official_menu,https://www.tasiting.com/product/category/snack,塔斯汀官网「塔塔美食」塔塔小食分类页,福州塔斯汀餐饮管理有限公司,2026-09-18,官方产品展示页。列 10 款小食品名 + 卖点文案；无营养字段。,True,A,菜单事实：塔塔小食 10 款品名（非营养数值）,
src-tastien-cn-0060,tastien-cn-ken-ding-hao-ji-bo,塔斯汀中国汉堡,啃定好鸡脖,official_menu,https://www.tasiting.com/product/category/snack,塔斯汀官网「塔塔美食」塔塔小食分类页,福州塔斯汀餐饮管理有限公司,2026-09-18,官方产品展示页。列 10 款小食品名 + 卖点文案；无营养字段。,True,A,菜单事实：塔塔小食 10 款品名（非营养数值）,
src-tastien-cn-0061,tastien-cn-ta-ta-xiang-ji-tui,塔斯汀中国汉堡,塔塔香鸡腿,official_menu,https://www.tasiting.com/product/category/snack,塔斯汀官网「塔塔美食」塔塔小食分类页,福州塔斯汀餐饮管理有限公司,2026-09-18,官方产品展示页。列 10 款小食品名 + 卖点文案；无营养字段。,True,A,菜单事实：塔塔小食 10 款品名（非营养数值）,
src-tastien-cn-0062,tastien-cn-ta-ta-xiang-ji-tui,塔斯汀中国汉堡,塔塔香鸡腿,xiaohongshu_claim,https://post.m.smzdm.com/zz/p/axdqkw44/,塔斯汀合集(带热量)·减脂期点单技巧（糕冷小美，来自抖音）,糕冷小美（抖音原帖）／什么值得买 AI 摘要转载,2026-09-18,给出小食与组合 kcal 点值，并给出改造差值（去酱料甜面酱/沙拉酱 -70~100 kcal；去掉一半堡胚或薄胚 -约200 kcal 碳水）；未披露称重/计算过程，AI 摘要页 → C 级。,False,C,奥尔良烤翅=162 kcal/对; 去皮鸡腿=166 kcal; 粗薯条=210 kcal/份; 多汁牛肉堡(去洋葱圈)+无糖可乐=483; 板烧凤梨堡+蔬菜沙拉(低脂酱)≈500; 培根煎蛋堡(去一半酱)+无糖冰柠咖≈450 (kcal),『去皮鸡腿166』未指明对应哪一款鸡腿类 SKU（塔塔香鸡腿/开熏火焰鸡腿），故未据此填值。『蔬菜沙拉』未在本品牌任何菜单来源中出现，该组合值未采用。
src-tastien-cn-0063,tastien-cn-huang-jin-ma-ti-xia-qiu,塔斯汀中国汉堡,黄金马蹄虾球,third_party_analysis,https://m.sohu.com/a/947941232_121678045/,塔斯汀小食饮品红榜：老粉亲测不踩雷,肖其国（搜狐号）,2025-10-27,单品盘点：粗薯、黄金马蹄虾球、桂花酒酿糍粑（甜品向）、川香香骨鸡、望春山楂乌梅汁、紫玉红枣黑米浆。无营养数值。,False,D,菜单事实：小食/饮品在售品名与定位（桂花酒酿糍粑被描述为餐后甜点）,
src-tastien-cn-0064,tastien-cn-chuan-xiang-xiang-gu-ji,塔斯汀中国汉堡,川香香骨鸡,third_party_analysis,https://m.sohu.com/a/947941232_121678045/,塔斯汀小食饮品红榜：老粉亲测不踩雷,肖其国（搜狐号）,2025-10-27,单品盘点：粗薯、黄金马蹄虾球、桂花酒酿糍粑（甜品向）、川香香骨鸡、望春山楂乌梅汁、紫玉红枣黑米浆。无营养数值。,False,D,菜单事实：小食/饮品在售品名与定位（桂花酒酿糍粑被描述为餐后甜点）,
src-tastien-cn-0065,tastien-cn-chuan-shi-xiang-cai-rou-rou-chang,塔斯汀中国汉堡,川式香菜肉肉肠,third_party_analysis,https://you.ctrip.com/food/2663/152049335.html,塔斯汀中国汉堡(罗源府前街店) - 携程美食「本店特色美食」,携程美食（聚合点评数据）,2026-09-18,门店页『本店特色美食』字段（20 项），点评时间跨度 2025-09 至 2025-11；无营养数值、无价格。,False,D,菜单事实：香辣鸡腿堡/板烧凤梨中国汉堡/香辣鸡翅/秘汁手扒鸡/荆楚尖叫翅尖/多汁牛肉中国汉堡/粗薯/藤椒半边鸡/冰柠可乐/跳跳糖土豆泥/盐酥鸡米花/北京烤鸭中国汉堡/培根煎蛋中国汉堡/避风塘蟹味柳中国汉堡/塔塔香鸡腿/川香香骨鸡/脆米鸡米花/川式香菜肉肉肠/桂花酒酿糍粑,用于补充官网未列的在售小食 SKU。
src-tastien-cn-0066,tastien-cn-tiao-tiao-tang-tu-dou-ni,塔斯汀中国汉堡,跳跳糖土豆泥,third_party_analysis,https://you.ctrip.com/food/2663/152049335.html,塔斯汀中国汉堡(罗源府前街店) - 携程美食「本店特色美食」,携程美食（聚合点评数据）,2026-09-18,门店页『本店特色美食』字段（20 项），点评时间跨度 2025-09 至 2025-11；无营养数值、无价格。,False,D,菜单事实：香辣鸡腿堡/板烧凤梨中国汉堡/香辣鸡翅/秘汁手扒鸡/荆楚尖叫翅尖/多汁牛肉中国汉堡/粗薯/藤椒半边鸡/冰柠可乐/跳跳糖土豆泥/盐酥鸡米花/北京烤鸭中国汉堡/培根煎蛋中国汉堡/避风塘蟹味柳中国汉堡/塔塔香鸡腿/川香香骨鸡/脆米鸡米花/川式香菜肉肉肠/桂花酒酿糍粑,用于补充官网未列的在售小食 SKU。
src-tastien-cn-0067,tastien-cn-hu-la-tang-tu-dou-ni,塔斯汀中国汉堡,胡辣汤土豆泥,third_party_analysis,https://you.ctrip.com/food/shenzhen26/136231880.html,塔斯汀中国汉堡(龙岗坂田店·深圳) - 携程美食「本店特色美食」,携程美食（聚合点评数据）,2026-09-18,门店页『本店特色美食』字段（20 项），人均 ¥18；无营养数值。,False,D,菜单事实：香辣鸡腿中国汉堡/藤椒鸡腿中国汉堡/多汁牛肉中国汉堡/塔塔鸡块/培根煎蛋中国汉堡/藤椒半边鸡/板烧凤梨中国汉堡/塔塔鸡腿中国小堡/田园脆鸡中国汉堡/国味烤鸭堡拼盘餐/粗薯/双享翅根/胡辣汤土豆泥/香辣鸡翅/冰柠可乐,
src-tastien-cn-0068,tastien-cn-gui-hua-jiu-niang-ci-ba,塔斯汀中国汉堡,桂花酒酿糍粑,third_party_analysis,https://k.sina.cn/article_7390874094_1b887c9ee00101m4uu.html,塔斯汀汉堡上新！桃桃安格斯牛堡征服秋日味蕾,爱的精灵a（新浪号）,2025-09-09,新品稿：桃桃安格斯牛中国汉堡=手擀现烤堡胚+安格斯牛肉饼+清甜黄桃；同期小食新品 脆米鸡米花、桂花酒酿糍粑。文中称『减脂党都把它列为体重控制期专属餐，备注多菜少酱更无负担』——营销/媒体话术，非营养事实。,False,D,菜单事实与组成；营销话术（未作为营养数值）,『体重控制期专属餐』为宣传语境表述，已按 SCHEMA 记入 merchant_claims，不进营养字段。
src-tastien-cn-0069,tastien-cn-qiao-ke-li-hong-dou-nai-xiang-juan,塔斯汀中国汉堡,巧克力红豆奶香卷,third_party_analysis,https://post.m.smzdm.com/zz/p/a5078vxx/,塔斯汀新品测评！黄桃安格斯牛肉堡｜爆浆巧克力卷｜拉丝糍粑｜米香鸡米花（C柚爱喝柠檬茶，来自哔哩哔哩）,C柚爱喝柠檬茶（B站原视频）／什么值得买 AI 摘要转载,2026-09-18,视频测评摘要：黄桃安格斯牛肉堡（6块黄桃+安格斯牛肉+黑椒酱）、桂花酒酿糍粑、脆米鸡米花、巧克力红豆奶香卷；通过外卖平台购买。无营养数值。页面未显示原视频日期，以抓取日登记。,False,D,菜单事实：4 款新品/在售品名与组成,『黄桃安格斯牛肉堡』与官方/新浪稿的『桃桃安格斯牛堡』疑为同款不同叫法，本库合并为一条 SKU 并记录别名冲突。
src-tastien-cn-0070,tastien-cn-mi-zhi-shou-ba-ji,塔斯汀中国汉堡,秘汁手扒鸡,official_menu,https://www.tasiting.com/product/category/chicken,塔斯汀官网「塔塔美食」吃鸡系列分类页,福州塔斯汀餐饮管理有限公司,2026-09-18,官方产品展示页。列 3 款整鸡/鸡腿类品名；无营养字段。,True,A,菜单事实：吃鸡系列 3 款品名（非营养数值）,
src-tastien-cn-0071,tastien-cn-mi-zhi-shou-ba-ji,塔斯汀中国汉堡,秘汁手扒鸡,xiaohongshu_claim,https://post.m.smzdm.com/zz/p/ax6oznm9/,谁说减脂不能吃汉堡！塔斯汀9款低卡搭配！（搞笑女的吃饭日常，来自小红书）,搞笑女的吃饭日常（小红书原帖）／什么值得买 AI 摘要转载,2026-09-18,给出 9 组『汉堡/小食+饮品』组合的总 kcal 点值，未披露计算过程；页面为 AI 摘要，原帖登录墙 → C 级。页面未显示原帖日期，以抓取日登记。,False,C,北京烤鸭汉堡+无糖冰柠可乐=477; 蜜汁手扒鸡半只+玉米=413; 培根煎蛋汉堡+欢喜全翅=520; 塔塔鸡块+奥尔良烤翅+无糖冰柠可乐=380; 板烧凤梨汉堡+啃定好鸭脖=481; 孜然菌菇牛肉汉堡+啃定好鸭脖+无糖冰柠可乐=508 (kcal),组合值用于交叉校验单品值；本库不把 UGC 自创组合登记为菜单 SKU（非在售套餐），仅作为来源证据挂在相关单品上。
src-tastien-cn-0072,tastien-cn-teng-jiao-ban-bian-ji,塔斯汀中国汉堡,藤椒半边鸡,official_menu,https://www.tasiting.com/product/category/chicken,塔斯汀官网「塔塔美食」吃鸡系列分类页,福州塔斯汀餐饮管理有限公司,2026-09-18,官方产品展示页。列 3 款整鸡/鸡腿类品名；无营养字段。,True,A,菜单事实：吃鸡系列 3 款品名（非营养数值）,
src-tastien-cn-0073,tastien-cn-kai-xun-huo-yan-ji-tui,塔斯汀中国汉堡,开熏火焰鸡腿,official_menu,https://www.tasiting.com/product/category/chicken,塔斯汀官网「塔塔美食」吃鸡系列分类页,福州塔斯汀餐饮管理有限公司,2026-09-18,官方产品展示页。列 3 款整鸡/鸡腿类品名；无营养字段。,True,A,菜单事实：吃鸡系列 3 款品名（非营养数值）,
