id,brand,brand_category,product_name,product_name_normalized,menu_category,product_description,serving_size,serving_size_unit,energy_kcal,protein_g,carbs_g,fat_g,fiber_g,sodium_mg,sugar_g,nutrition_value_type,energy_min_kcal,energy_max_kcal,protein_min_g,protein_max_g,carbs_min_g,carbs_max_g,fat_min_g,fat_max_g,primary_source_type,primary_source_url,primary_source_title,primary_source_date,secondary_source_url,source_notes,confidence_grade,merchant_claims,xiaohongshu_keywords,common_modifications,tags,research_status,last_verified_date,item_type,combo_components,calorie_uncertainty_drivers,conflicting_sources,best_current_estimate
micun-cn-shao-niurou-dun-tudou,米村拌饭,B,烧牛肉炖土豆（UGC 亦记作土豆炖牛肉/炖牛肉炖土豆）,braised beef stewed with potato,炖锅/汤锅,炖锅分类成员；多店 Ctrip 特色菜列表出现。UGC 表报价28元。,1,份,610,,,,,,,estimated_point,537,683,,,,,,,third_party_analysis,https://m.baidu.com/bh/m/detail/ar_2857837884429501260,热量测评第1⃣️8⃣️5⃣ #米村拌饭热量（小红书笔记，经百度笔记聚合页转述）,2026-09-18,https://m.baidu.com/bh/m/detail/ar_2604748604300970621,数值来自小红书 UGC『米村拌饭热量测评』表（三份转载均收录）。三份转载笔记交叉核对结果：610 / 610 / 610 完全一致；名称在三份转载中分别为『烧牛肉炖土豆』『土豆炖牛肉』『炖牛肉炖土豆』→ 判定同款异名。均无称重/计算方法披露 → 按 SCHEMA §3 定 C 级，附 ±12% 区间，不冒充 B 级。宏量营养素/钠/纤维/糖来源均未给 → 全部留空。,C,,米村拌饭 烧牛肉炖土豆 热量; 米村拌饭 减脂; 米村拌饭 热量; 米村拌饭 拼好饭; 米村拌饭 去酱; 米村拌饭 儿童金枪鱼拌饭,不喝汤汁; 土豆已含碳水，配饭时按半份米饭计,stew; beef; potato; high_protein; share_plate,nutrition_missing,2026-09-18,single_item,,酱汁份量; 烹调油量; 门店现制份量波动,,
micun-cn-lamen-mingtaiyu,米村拌饭,B,辣焖明太鱼（UGC 亦记作辣闷明太鱼）,spicy braised pollock,炖锅/汤锅,明太鱼辣焖；多店 Ctrip 特色菜列表出现，UGC 表报价28元。炖锅类中热量相对最低档，蛋白来源较好。,1,份,370,,,,,,,estimated_point,326,414,,,,,,,third_party_analysis,https://m.baidu.com/bh/m/detail/ar_2857837884429501260,热量测评第1⃣️8⃣️5⃣ #米村拌饭热量（小红书笔记，经百度笔记聚合页转述）,2026-09-18,https://m.baidu.com/bh/m/detail/ar_2604748604300970621,数值来自小红书 UGC『米村拌饭热量测评』表（三份转载均收录）。三份转载笔记交叉核对结果：370 / 370 / 370 完全一致。均无称重/计算方法披露 → 按 SCHEMA §3 定 C 级，附 ±12% 区间，不冒充 B 级。宏量营养素/钠/纤维/糖来源均未给 → 全部留空。,C,,米村拌饭 辣焖明太鱼 热量; 米村拌饭 减脂; 米村拌饭 热量; 米村拌饭 拼好饭; 米村拌饭 去酱; 米村拌饭 儿童金枪鱼拌饭,不喝汤汁（钠与油集中）; 作为主蛋白来源时优先于肥牛锅/小酥肉,stew; fish; seafood; high_protein; spicy,nutrition_missing,2026-09-18,single_item,,酱汁份量; 烹调油量; 门店现制份量波动,,
micun-cn-lamen-xiao-surou,米村拌饭,B,辣焖小酥肉,spicy braised deep-fried pork,炖锅/汤锅,小酥肉（先炸后焖）辣焖款，UGC 表报价26元。为本轮扫到的 UGC 表内全菜单最高热量项。,1,份,758,,,,,,,estimated_point,667,849,,,,,,,third_party_analysis,https://m.baidu.com/bh/m/detail/ar_2857837884429501260,热量测评第1⃣️8⃣️5⃣ #米村拌饭热量（小红书笔记，经百度笔记聚合页转述）,2026-09-18,https://m.baidu.com/bh/m/detail/ar_4911945563770237371,数值来自小红书 UGC『米村拌饭热量测评』表（三份转载中两份收录）。三份转载笔记交叉核对结果：758 / 758 一致（第三份未收录此款）。均无称重/计算方法披露 → 按 SCHEMA §3 定 C 级，附 ±12% 区间，不冒充 B 级。宏量营养素/钠/纤维/糖来源均未给 → 全部留空。,C,,米村拌饭 辣焖小酥肉 热量; 米村拌饭 减脂; 米村拌饭 热量; 米村拌饭 拼好饭; 米村拌饭 去酱; 米村拌饭 儿童金枪鱼拌饭,减脂期建议不点; 多人分食且不喝汤汁,stew; pork; deep_fried; high_calorie; avoid_for_cutting; share_plate,nutrition_missing,2026-09-18,single_item,,酱汁份量; 烹调油量; 门店现制份量波动,,
micun-cn-wuhuarou-paocai-guo,米村拌饭,B,五花肉泡菜锅,pork belly kimchi stew,炖锅/汤锅,五花肉+泡菜炖锅，UGC 表报价22元。搜狐文章将『五花肉大白菜』并列为健身人踩坑项。,1,份,576,,,,,,,estimated_point,507,645,,,,,,,third_party_analysis,https://m.baidu.com/bh/m/detail/ar_2857837884429501260,热量测评第1⃣️8⃣️5⃣ #米村拌饭热量（小红书笔记，经百度笔记聚合页转述）,2026-09-18,https://m.baidu.com/bh/m/detail/ar_2604748604300970621,数值来自小红书 UGC『米村拌饭热量测评』表（三份转载均收录）。三份转载笔记交叉核对结果：576 / 577 / 576 —— 1 kcal 差异无实质意义，取多数口径 576。均无称重/计算方法披露 → 按 SCHEMA §3 定 C 级，附 ±12% 区间，不冒充 B 级。宏量营养素/钠/纤维/糖来源均未给 → 全部留空。,C,,米村拌饭 五花肉泡菜锅 热量; 米村拌饭 减脂; 米村拌饭 热量; 米村拌饭 拼好饭; 米村拌饭 去酱; 米村拌饭 儿童金枪鱼拌饭,不喝汤汁; 减脂期建议不点或只吃少量,stew; pork_belly; kimchi; high_fat; high_sodium; share_plate,nutrition_missing,2026-09-18,single_item,,酱汁份量; 烹调油量; 门店现制份量波动,,
micun-cn-jingdian-sanbei-ji,米村拌饭,B,经典三杯鸡,classic three-cup chicken,炖锅/汤锅,官网『米村五大招牌』之一。三杯（酱油/米酒/麻油）做法，糖油含量天然偏高。北京熙悦龙湖 / 恒隆 / 望京门店 Ctrip 列表亦出现。,1,份,,,,,,,,unknown,,,,,,,,,official_menu,https://www.micun.com/food,米村美食 | 米村拌饭品牌官方网站,2026-09-18,https://you.ctrip.com/food/beijing1/136360543-dianping.html,菜单事实可信度高（官网五大招牌 + 3 家门店列表交叉）；但无任何营养数据，UGC 热量表亦未收录。三杯做法的麻油与糖用量未知 → component estimate 误差大，本轮不写数值，进 needs_estimation。,U,,米村拌饭 三杯鸡 热量; 米村拌饭 减脂; 米村拌饭 热量; 米村拌饭 拼好饭; 米村拌饭 去酱; 米村拌饭 儿童金枪鱼拌饭,不淋汁/少淋汁; 去皮; 配半份米饭,stew; chicken; signature; high_fat; high_sugar,needs_estimation,2026-09-18,single_item,,三杯汁中麻油用量; 糖用量; 鸡肉带皮与否,,
micun-cn-jituirou-dun-tudou,米村拌饭,B,鸡腿肉炖土豆,chicken thigh stewed with potato,炖锅/汤锅,2025-11-10 官方微博宣布全国上市的本月新品：无骨鸡腿肉『先炸后炖』+ 黄心土豆 + 咸香汤汁，官方建议把土豆碾碎与汤汁一同拌入米饭。,1,份,,,,,,,,unknown,,,,,,,,,official_menu,https://www.sina.cn/news/detail/5231380089015447.html,米村本月新品【鸡腿肉炖土豆】全国上市啦（米村拌饭官方微博，经新浪转载）,2025-11-10,,菜单事实来自官方微博（A级菜单事实），无任何营养数据；UGC 热量表（早于本品上市）未收录。『先炸后炖』意味着油脂显著高于普通炖锅，但油量未知 → 不写数值，进 needs_estimation。⚠️ 官方微博自述『米村拌饭月月上新，每月10号』→ 本品在 2026-09 是否仍在售未能核实，标 lto_uncertain。,U,,米村拌饭 鸡腿肉炖土豆; 米村拌饭 新品; 米村拌饭 减脂; 米村拌饭 热量; 米村拌饭 拼好饭; 米村拌饭 去酱; 米村拌饭 儿童金枪鱼拌饭,不喝/少淋汤汁; 土豆已含碳水 → 米饭减半,stew; chicken; potato; deep_fried; new_product; lto_uncertain,needs_estimation,2026-09-18,single_item,,先炸后炖的吸油量（最大不确定源）; 官方推荐的汤汁拌饭会额外增加摄入; 土豆碳水量,,
micun-cn-gududu-heiya-bao,米村拌饭,B,咕嘟嘟黑鸭煲,simmered black duck claypot,炖锅/汤锅,江阴万达店 Ctrip『本店特色美食』列表出现。,1,份,,,,,,,,unknown,,,,,,,,,third_party_analysis,https://you.ctrip.com/food/235/127838421.html,米村拌饭(江阴万达店) 本店特色美食 | 携程美食,2026-09-18,,⚠️ 菜单事实仅单一门店商户自填列表支撑，官网 / 官方微博 / UGC 热量表 / 其它媒体均无此款 → 可能是区域限定或已结束的 LTO。保留 menu_only，不做任何营养估算。,U,,米村拌饭 咕嘟嘟黑鸭煲; 米村拌饭 减脂; 米村拌饭 热量; 米村拌饭 拼好饭; 米村拌饭 去酱; 米村拌饭 儿童金枪鱼拌饭,去皮; 不喝汤汁,claypot; duck; high_fat; menu_fact_uncertain; single_source,menu_only,2026-09-18,single_item,,鸭肉带皮脂肪; 煲类油糖量,,
micun-cn-shiguo-dajiang-tang,米村拌饭,B,石锅大酱汤,stone-pot soybean paste soup,汤/免费小菜,韩式大酱汤，石锅现上；UGC 表报价16元。多店特色菜列表与百度知道回答均提及（大连黄河路店用户 2021 年点评『女儿点的大酱汤，味道很正宗』）。减脂场景中『喝汤增饱腹』的常见搭配，但钠偏高。,1,份,221,,,,,,,estimated_point,194,248,,,,,,,third_party_analysis,https://m.baidu.com/bh/m/detail/ar_2857837884429501260,热量测评第1⃣️8⃣️5⃣ #米村拌饭热量（小红书笔记，经百度笔记聚合页转述）,2026-09-18,https://www.dianping.com/discovery/643389338,数值来自小红书 UGC『米村拌饭热量测评』表（三份转载均收录）。三份转载笔记交叉核对结果：221 / 221 / 221 完全一致。均无称重/计算方法披露 → 按 SCHEMA §3 定 C 级，附 ±12% 区间，不冒充 B 级。宏量营养素/钠/纤维/糖来源均未给 → 全部留空。,C,,米村拌饭 大酱汤 热量; 米村拌饭 汤; 米村拌饭 减脂; 米村拌饭 热量; 米村拌饭 拼好饭; 米村拌饭 去酱; 米村拌饭 儿童金枪鱼拌饭,控钠人群少喝汤只吃料; 减脂期用作餐前饱腹（能量低但钠高）,soup; soybean_paste; low_calorie; high_sodium,nutrition_missing,2026-09-18,single_item,,酱汁份量; 烹调油量; 门店现制份量波动,,221 kcal ±12%（C级）。注意 UGC 提示『减肥的宝子们…不要吃汤汤水水』针对的是钠/储水而非能量。
micun-cn-dun-niurou-tang,米村拌饭,B,炖牛肉汤,braised beef soup,汤/免费小菜,仅在一份小红书 UGC 热量表转载中出现（『炖牛肉汤～340大卡 24💰』），另两份转载无此款。,1,份,340,,,,,,,estimated_point,300,380,,,,,,,third_party_analysis,https://m.baidu.com/bh/m/detail/ar_2857837884429501260,热量测评第1⃣️8⃣️5⃣ #米村拌饭热量（小红书笔记，经百度笔记聚合页转述）,2026-09-18,,⚠️ 单源且孤立：三份 UGC 转载中仅『养生美容小窍门』一份收录，官网 / 门店 Ctrip 列表均无『炖牛肉汤』（门店列表有『烧牛肉炖土豆 610大卡』）。24元的价格与烧牛肉炖土豆接近，疑为同款异名或已下架款。按 SCHEMA 不合并、不擅自取舍 → 保留独立行，因单源+存在性存疑降为 D 级，区间取 300–380（反映不确定性，不套机械 ±12%）。宏量未给 → 留空。,D,,米村拌饭 炖牛肉汤; 米村拌饭 减脂; 米村拌饭 热量; 米村拌饭 拼好饭; 米村拌饭 去酱; 米村拌饭 儿童金枪鱼拌饭,不喝汤只吃料,soup; beef; menu_fact_uncertain; single_source,nutrition_missing,2026-09-18,single_item,,是否与烧牛肉炖土豆同款（未确认）; 汤中油脂; 牛肉克重,小红书 UGC 表（单一转载）：炖牛肉汤 340 kcal / 24元 | 同系列另两份转载 + 9 家门店特色菜列表：无『炖牛肉汤』，但有『烧牛肉炖土豆 610 kcal』 | SKU 存在性与命名冲突；若为同款则热量差 270 kcal | 同一名 UGC 表在不同转载中被改写/漏项；或为区域限定、已改名、已下架,340 kcal（D级，单源）；SKU 存在性与命名待官方核实，不建议在 App 中直接展示。
micun-cn-xiangla-youyu,米村拌饭,B,香辣鱿鱼（UGC 亦记作石板鱿鱼）,spicy squid (sizzling plate),石板菜/小炒/煲,官网『米村五大招牌』之一。韩式甜辣口铁板鱿鱼须，UGC 表报价28元、头条 2026-02 笔记报价27.9元，为门店第一人气单品；刺猬公社/搜狐多篇文章点名其为『健身人破功』的头号诱惑项。,1,份,322,,,,,,,estimated_point,283,361,,,,,,,third_party_analysis,https://m.baidu.com/bh/m/detail/ar_2857837884429501260,热量测评第1⃣️8⃣️5⃣ #米村拌饭热量（小红书笔记，经百度笔记聚合页转述）,2026-09-18,https://m.baidu.com/bh/m/detail/ar_2604748604300970621,数值来自小红书 UGC『米村拌饭热量测评』表（三份转载均收录）。三份转载笔记交叉核对结果：322 / 322 / 322 完全一致；两份记作『香辣鱿鱼』、一份记作『石板鱿鱼』→ 判定同款异名。均无称重/计算方法披露 → 按 SCHEMA §3 定 C 级，附 ±12% 区间，不冒充 B 级。宏量营养素/钠/纤维/糖来源均未给 → 全部留空。,C,,米村拌饭 香辣鱿鱼 热量; 米村拌饭 香辣鱿鱼; 米村拌饭 减脂; 米村拌饭 热量; 米村拌饭 拼好饭; 米村拌饭 去酱; 米村拌饭 儿童金枪鱼拌饭,不拌入米饭（UGC 隐藏吃法『香辣鱿鱼+米饭 = 554大卡』）; 多人分食; 减脂期列为高风险诱惑项,sizzling_plate; squid; seafood; high_protein; signature; spicy; share_plate,nutrition_missing,2026-09-18,single_item,,酱汁份量; 烹调油量; 门店现制份量波动,,322 kcal ±12%（C级，三源一致）。UGC 隐藏吃法组合『香辣鱿鱼+米饭』= 554 kcal（同一 UGC 表口径，与 322 + 米饭232 = 554 自洽）。
micun-cn-xiangjian-qinghuayu,米村拌饭,B,香煎青花鱼,pan-fried mackerel,小食/单加,煎青花鱼（鲭鱼），UGC 表报价12元。为本轮扫到的小食中『高蛋白 + 相对低卡』性价比最高的荤食项之一。,1,份,194,,,,,,,estimated_point,171,217,,,,,,,third_party_analysis,https://m.baidu.com/bh/m/detail/ar_2857837884429501260,热量测评第1⃣️8⃣️5⃣ #米村拌饭热量（小红书笔记，经百度笔记聚合页转述）,2026-09-18,https://m.baidu.com/bh/m/detail/ar_4911945563770237371,数值来自小红书 UGC『米村拌饭热量测评』表（三份转载均收录）。三份转载笔记交叉核对结果：193 / 195 / 195 —— 2 kcal 分歧，取中值 194 kcal，±12% 区间（170–217）已完整覆盖两源。均无称重/计算方法披露 → 按 SCHEMA §3 定 C 级，附 ±12% 区间，不冒充 B 级。宏量营养素/钠/纤维/糖来源均未给 → 全部留空。,C,,米村拌饭 香煎青花鱼 热量; 米村拌饭 高蛋白 低卡; 米村拌饭 减脂; 米村拌饭 热量; 米村拌饭 拼好饭; 米村拌饭 去酱; 米村拌饭 儿童金枪鱼拌饭,不额外蘸香辣蘸料（402 kcal/100g）; 作为主蛋白来源搭配半份米饭,fish; seafood; high_protein; low_calorie; pan_fried,nutrition_missing,2026-09-18,single_item,,酱汁份量; 烹调油量; 门店现制份量波动,,
micun-cn-chaoxianzu-michang,米村拌饭,B,朝鲜族米肠（UGC 亦记作米肠）,joseon-style blood & rice sausage,小食/单加,糯米+猪血灌制的朝鲜族传统小吃，内含野生苏子叶（大众点评大连用户 2021 描述），UGC 表报价12元。延边『朝鲜族非遗』品牌定位的代表小食。,1,份,385,,,,,,,estimated_point,339,431,,,,,,,third_party_analysis,https://m.baidu.com/bh/m/detail/ar_2857837884429501260,热量测评第1⃣️8⃣️5⃣ #米村拌饭热量（小红书笔记，经百度笔记聚合页转述）,2026-09-18,https://www.dianping.com/discovery/643389338,数值来自小红书 UGC『米村拌饭热量测评』表（两份转载收录）。三份转载笔记交叉核对结果：385 / 385 一致（分别记作『朝鲜族米肠』『米肠』）。均无称重/计算方法披露 → 按 SCHEMA §3 定 C 级，附 ±12% 区间，不冒充 B 级。宏量营养素/钠/纤维/糖来源均未给 → 全部留空。,C,,米村拌饭 米肠 热量; 米村拌饭 朝鲜族米肠; 米村拌饭 减脂; 米村拌饭 热量; 米村拌饭 拼好饭; 米村拌饭 去酱; 米村拌饭 儿童金枪鱼拌饭,控制份数（糯米+猪血=碳水与脂肪同时来源）; 不蘸香辣蘸料,snack; sausage; offal; glutinous_rice; heritage; high_sodium,nutrition_missing,2026-09-18,single_item,,酱汁份量; 烹调油量; 门店现制份量波动,,
micun-cn-hongshao-shenhai-xueyu,米村拌饭,B,红烧深海鳕鱼,braised deep-sea cod,小食/单加,北京 / 沈阳 / 恒隆 / 汪清 / 南京 / 昌平 / 维多利 / 望京 8 家门店 Ctrip 列表出现，覆盖面极广 → 判定为常规在售 SKU。财经天下 2024-10 报道门店现制食材含『鳕鱼』（『操作员把牛肉、鸡肉、鳕鱼、芝士、咖喱等食材一一开包，放到铁板上快速加热拌匀』）。,1,份,,,,,,,,unknown,,,,,,,,,third_party_analysis,https://you.ctrip.com/food/beijing1/131003055.html,米村拌饭(熙悦龙湖店) 本店特色美食 | 携程美食,2026-09-18,https://k.sina.cn/article_2268916473_873ceaf9019019tm0.html,菜单事实 8/9 家门店交叉 + 财经天下报道旁证 → 可信度高。无任何营养数据，UGC 热量表未收录（表内『香煎青花鱼193–195大卡』为另一款鱼，不合并）。红烧做法糖油未知，且财经天下提示为半成品铁板复热 → 不写数值，进 needs_estimation。,U,,米村拌饭 红烧深海鳕鱼; 米村拌饭 鳕鱼; 米村拌饭 减脂; 米村拌饭 热量; 米村拌饭 拼好饭; 米村拌饭 去酱; 米村拌饭 儿童金枪鱼拌饭,少淋红烧汁; 作为主蛋白来源时优先于肥牛锅/小酥肉,fish; seafood; braised; high_protein; menu_fact_moderate,needs_estimation,2026-09-18,single_item,,红烧汁糖油量; 鳕鱼是否为裹粉油炸预处理（半成品）; 实际克重,,
micun-cn-fengwei-zhaji,米村拌饭,B,风味炸鸡,seasoned fried chicken,小食/单加,炸鸡小食，UGC 表未标价。为 UGC 表中热量最低档之一，但属油炸品、能量密度高。,1,份,174,,,,,,,estimated_point,153,195,,,,,,,third_party_analysis,https://m.baidu.com/bh/m/detail/ar_2857837884429501260,热量测评第1⃣️8⃣️5⃣ #米村拌饭热量（小红书笔记，经百度笔记聚合页转述）,2026-09-18,https://m.baidu.com/bh/m/detail/ar_2604748604300970621,数值来自小红书 UGC『米村拌饭热量测评』表（三份转载中两份收录）。三份转载笔记交叉核对结果：175 / 173 —— 取中值 174 kcal，±12%（153–195）已覆盖两源。均无称重/计算方法披露 → 按 SCHEMA §3 定 C 级，附 ±12% 区间，不冒充 B 级。宏量营养素/钠/纤维/糖来源均未给 → 全部留空。,C,,米村拌饭 风味炸鸡 热量; 米村拌饭 减脂; 米村拌饭 热量; 米村拌饭 拼好饭; 米村拌饭 去酱; 米村拌饭 儿童金枪鱼拌饭,去皮; 减脂期建议不点,snack; fried_chicken; deep_fried; high_fat,nutrition_missing,2026-09-18,single_item,,酱汁份量; 烹调油量; 门店现制份量波动,,
micun-cn-tengjiao-xiao-surou,米村拌饭,B,藤椒小酥肉,sichuan-pepper deep-fried pork bites,小食/单加,藤椒味小酥肉（油炸），UGC 表报价8元，为菜单最低价荤食小食之一。,1,份,181,,,,,,,estimated_point,159,203,,,,,,,third_party_analysis,https://m.baidu.com/bh/m/detail/ar_2857837884429501260,热量测评第1⃣️8⃣️5⃣ #米村拌饭热量（小红书笔记，经百度笔记聚合页转述）,2026-09-18,https://m.baidu.com/bh/m/detail/ar_4911945563770237371,数值来自小红书 UGC『米村拌饭热量测评』表（三份转载中两份收录）。三份转载笔记交叉核对结果：181 / 181 一致。均无称重/计算方法披露 → 按 SCHEMA §3 定 C 级，附 ±12% 区间，不冒充 B 级。宏量营养素/钠/纤维/糖来源均未给 → 全部留空。,C,,米村拌饭 藤椒小酥肉 热量; 米村拌饭 减脂; 米村拌饭 热量; 米村拌饭 拼好饭; 米村拌饭 去酱; 米村拌饭 儿童金枪鱼拌饭,减脂期建议不点; 作为蛋白补充不如香煎青花鱼/单加金枪鱼,snack; pork; deep_fried; spicy; high_fat,nutrition_missing,2026-09-18,single_item,,酱汁份量; 烹调油量; 门店现制份量波动,,181 kcal ±12%（C级）。⚠️ 181 kcal 对一份油炸小酥肉偏低，疑为单份克重较小或 UGC 录入偏差；按不假精确原则不上调，仅保留 ±12% 区间并在此标注疑点。
micun-cn-jiangxiang-niurou-li,米村拌饭,B,酱香牛肉粒,sauce-flavoured beef cubes,小食/单加,酱香口味牛肉粒，健身圈常用作『单加蛋白』项。UGC 表报价8元；大众点评 2024-01 笔记报价12元（『再加个煎蛋（3元）…加一份💰12的酱香牛肉粒拌到饭里』）。汪清店 Ctrip 列表亦出现。,1,份,198,,,,,,,estimated_point,174,222,,,,,,,third_party_analysis,https://m.baidu.com/bh/m/detail/ar_2857837884429501260,热量测评第1⃣️8⃣️5⃣ #米村拌饭热量（小红书笔记，经百度笔记聚合页转述）,2026-09-18,https://m.dianping.com/discovery/1390819556,数值来自小红书 UGC『米村拌饭热量测评』表（两份转载收录）。三份转载笔记交叉核对结果：198 / 198 一致。均无称重/计算方法披露 → 按 SCHEMA §3 定 C 级，附 ±12% 区间，不冒充 B 级。宏量营养素/钠/纤维/糖来源均未给 → 全部留空。,C,,米村拌饭 酱香牛肉粒 热量; 米村拌饭 加蛋白; 米村拌饭 减脂; 米村拌饭 热量; 米村拌饭 拼好饭; 米村拌饭 去酱; 米村拌饭 儿童金枪鱼拌饭,作为拌饭的单加蛋白项（优于加芝士/年糕类）,snack; beef; high_protein; add_on; low_calorie,nutrition_missing,2026-09-18,single_item,,酱汁份量; 烹调油量; 门店现制份量波动,小红书 UGC 表（养生美容小窍门转载）：酱香牛肉粒 198大卡 8💰 | 小红书 UGC 表（V生活真探社转载）：酱香牛肉粒 198大卡（未标价）；大众点评『杭州平价一人食｜米村拌饭穷鬼套餐(带热量)』2024-01-17：一份12元 | 热量完全一致（198 kcal）；价格 8元 vs 12元 | 不同城市/年份定价差异（2024→2025/26 涨价），或单加份与整份规格不同,198 kcal ±12%（C级）。价格 8–12元 随地域/时间波动，不作为营养字段。
micun-cn-shiguo-caixin,米村拌饭,B,石锅菜心,stone-pot baby bok choy,小食/单加,石锅烹制的菜心，为单加蔬菜项之一。刺猬公社引述小红书健身圈的对照口径：『吃4份石锅菜心的热量比吃一份芝士玉米还低』（芝士玉米381 kcal → 单份石锅菜心 <95 kcal）。,1,份,,,,,,,,unknown,,,,,,,,,third_party_analysis,https://post.smzdm.com/p/a95g9gd5/,赛级健身人，都在米村拌饭『拼好饭』（刺猬公社 陈只三，经什么值得买转载）,2026-08-26,https://m.163.com/dy/article/L4OQJRQ9051282JL.html,仅有一个不等式约束（4份 < 381 kcal，即单份 <95 kcal），无点值、无克重、无方法 → 按『不假精确』原则不写任何数值，进 needs_estimation。可由谷传玲实测蔬菜口径（单加菠菜/杏鲍菇一份≈100g≈20–25 kcal，水煮基本无油）做 component estimate，但石锅菜心可能带油带汁，误差大，故本轮不估。,U,,米村拌饭 石锅菜心; 米村拌饭 加菜; 米村拌饭 减脂; 米村拌饭 热量; 米村拌饭 拼好饭; 米村拌饭 去酱; 米村拌饭 儿童金枪鱼拌饭,作为『加菜』首选之一（谷传玲建议每顿正餐蔬菜≥150g，米村基底只有≈80g）,vegetable; add_on; low_calorie; fiber; weight_loss_favourite,needs_estimation,2026-09-18,single_item,,石锅烹制是否加油/加汁; 单份克重（未称重）,,<95 kcal/份（由刺猬公社引述的不等式推得的上界，非点值；按 SCHEMA 不写入数值字段）。
micun-cn-add-jidan,米村拌饭,B,单加煎蛋（可生食鸡蛋）,add-on fried egg (pasteurised),小食/单加,门店单加项，报价3元（头条 2026-02 笔记）。拌饭标配为一枚现煎可生食鸡蛋；轻食系列配黄天鹅可生食溏心蛋。健身圈『增肌要煎蛋』的核心单加项。,1,份,80,7,,,,,,estimated_point,70,90,,,,,,,third_party_analysis,http://m.toutiao.com/group/7680169194310091283/?upstream_biz=VolcEngine,我拆了4份米村拌饭，发现减脂最大的坑根本不是米饭（营养师谷传玲）,2026-08-31,http://m.toutiao.com/group/7609287600645489215/,B级依据：谷传玲称重『50克煎蛋≈7克蛋白质』（按 USDA 同类熟制食物估算），并在轻食拌饭拆解中记『鸡蛋约52克=90千卡』（含煎制用油）。两个口径合成 70–90 kcal 实测区间，取中值 80 kcal 作 estimated_point。protein_g=7 有明确称重依据故填写；碳水/脂肪未给 → 留空（SCHEMA §2 允许宏量缺失并在 source_notes 说明）。门店报价3元（头条 2026-02 笔记）。,B,,米村拌饭 煎蛋; 米村拌饭 加蛋 蛋白质; 米村拌饭 拼好饭; 米村拌饭 减脂; 米村拌饭 热量; 米村拌饭 拼好饭; 米村拌饭 去酱; 米村拌饭 儿童金枪鱼拌饭,作为拌饭单加蛋白首选（+7g蛋白 / +70–90 kcal）; 谷传玲改良方案的标准组件,egg; add_on; high_protein; low_calorie; weight_loss_favourite,nutrition_missing,2026-09-18,single_item,,煎制用油量（谷口径52g蛋=90 kcal 已含油）; 生食级鸡蛋规格（≈50g）,,70–90 kcal、蛋白≈7g（谷传玲称重，B级）。
micun-cn-add-bocai,米村拌饭,B,单加菠菜,add-on blanched spinach,小食/单加,谷传玲实测『一份菠菜约100克』，并推荐优先加菠菜（引 USDA：100g 焯煮菠菜含叶酸146µg、镁87mg、钾466mg、钙136mg；引 Chai & Liebman 2005：水煮可明显降低可溶性草酸）。刺猬公社实测的 DIY 组合含3份菠菜。门店报价约2元（搜狐/十点读书会 2026-09）。,1,份,,,,,,,,estimated_range,15,30,,,,,,,third_party_analysis,http://m.toutiao.com/group/7680169194310091283/?upstream_biz=VolcEngine,我拆了4份米村拌饭，发现减脂最大的坑根本不是米饭（营养师谷传玲）,2026-08-31,https://post.smzdm.com/p/a95g9gd5/,谷传玲实测『一份菠菜约100克』，并推荐优先加菠菜（引 USDA：100g 焯煮菠菜含叶酸146µg、镁87mg、钾466mg、钙136mg；引 Chai & Liebman 2005：水煮可明显降低可溶性草酸）。刺猬公社实测的 DIY 组合含3份菠菜。门店报价约2元（搜狐/十点读书会 2026-09）。 B级：有明确称重克重与计算依据（USDA FoodData Central + 参考文献）。按 SCHEMA §2 用 estimated_range 只填 min/max，point 值留空（区间中值仅作参照，不写入 energy_kcal）。宏量除蛋白外未逐项给出 → 留空。,B,,米村拌饭 菠菜; 米村拌饭 单加; 米村拌饭 拼好饭; 米村拌饭 减脂; 米村拌饭 热量; 米村拌饭 拼好饭; 米村拌饭 去酱; 米村拌饭 儿童金枪鱼拌饭,减脂期优先单加蔬菜类（菠菜/杏鲍菇）; 增肌期优先单加蛋白类（金枪鱼/煎蛋）; 谷传玲建议把蔬菜总量从≈80g 拉到150g+,vegetable; add_on; low_calorie; fiber; weight_loss_favourite,nutrition_missing,2026-09-18,single_item,,单加份实际克重（门店手工盛装，波动大）; 是否带油/带汁,,
